,same class,different classes
0_111ZP1_0039_matching_graph,19,48
10_1160ZP1_0039_matching_graph,19,48
11_1124ZP1_0039_matching_graph,19,48
12_1201ZP1_0039_matching_graph,19,48
13_1223ZP1_0039_matching_graph,19,48
19_210ZP1_0039_matching_graph,9,30
1_101ZP1_0039_matching_graph,19,48
21_134ZP1_0039_matching_graph,9,30
23_297ZP1_0039_matching_graph,9,30
25_502ZP1_0039_matching_graph,9,30
27_383ZP1_0039_matching_graph,9,30
29_530ZP1_0039_matching_graph,9,30
2_272ZP1_0039_matching_graph,19,48
30_690ZP1_0039_matching_graph,9,30
31_670ZP1_0039_matching_graph,9,30
32_862ZP1_0039_matching_graph,9,30
33_743ZP1_0039_matching_graph,9,30
34_934ZP1_0039_matching_graph,9,30
35_990ZP1_0039_matching_graph,9,30
36_1079ZP1_0039_matching_graph,9,30
37_1084ZP1_0039_matching_graph,9,30
38_1118ZP1_0039_matching_graph,9,30
39_848ZP1_0039_matching_graph,14,18
3_677ZP1_0039_matching_graph,19,48
40_1052ZP1_0039_matching_graph,14,18
41_1104ZP1_0039_matching_graph,14,18
4_789ZP1_0039_matching_graph,19,48
5_1002ZP1_0039_matching_graph,19,48
68_205ZP1_0039_matching_graph,8,13
69_293ZP1_0039_matching_graph,8,13
6_988ZP1_0039_matching_graph,19,48
71_583ZP1_0039_matching_graph,8,13
73_648ZP1_0039_matching_graph,8,13
75_681ZP1_0039_matching_graph,8,13
77_895ZP1_0039_matching_graph,8,13
79_959ZP1_0039_matching_graph,8,13
7_963ZP1_0039_matching_graph,19,48
8_1082ZP1_0039_matching_graph,19,48
9_1134ZP1_0039_matching_graph,19,48
14_72ZP1_0048_matching_graph,24,47
15_239ZP1_0048_matching_graph,24,47
16_500ZP1_0048_matching_graph,24,47
17_663ZP1_0048_matching_graph,24,47
18_836ZP1_0048_matching_graph,24,47
20_958ZP1_0048_matching_graph,24,47
22_1125ZP1_0048_matching_graph,24,47
24_1097ZP1_0048_matching_graph,24,47
26_1219ZP1_0048_matching_graph,24,47
28_1132ZP1_0048_matching_graph,24,47
42_101ZP1_0048_matching_graph,19,17
43_226ZP1_0048_matching_graph,19,17
44_475ZP1_0048_matching_graph,19,17
45_547ZP1_0048_matching_graph,19,17
46_640ZP1_0048_matching_graph,19,17
47_671ZP1_0048_matching_graph,19,17
48_175ZP1_0048_matching_graph,16,17
49_799ZP1_0048_matching_graph,19,17
50_494ZP1_0048_matching_graph,16,17
51_877ZP1_0048_matching_graph,19,17
52_671ZP1_0048_matching_graph,16,17
53_951ZP1_0048_matching_graph,19,17
54_584ZP1_0048_matching_graph,16,17
55_908ZP1_0048_matching_graph,19,17
56_611ZP1_0048_matching_graph,16,17
57_1048ZP1_0048_matching_graph,19,17
58_855ZP1_0048_matching_graph,16,17
59_1084ZP1_0048_matching_graph,19,17
60_841ZP1_0048_matching_graph,16,17
61_1221ZP1_0048_matching_graph,19,17
62_982ZP1_0048_matching_graph,16,17
63_1223ZP1_0048_matching_graph,19,17
64_947ZP1_0048_matching_graph,16,17
65_1214ZP1_0048_matching_graph,19,17
66_1214ZP1_0048_matching_graph,16,17
67_1166ZP1_0048_matching_graph,19,17
70_1179ZP1_0048_matching_graph,16,17
72_1102ZP1_0048_matching_graph,16,17
74_1119ZP1_0048_matching_graph,16,17
76_1104ZP1_0048_matching_graph,16,17
78_1148ZP1_0048_matching_graph,16,17
