,same class,different classes
59_15LP1_0012_matching_graph,62,37
61_79LP1_0012_matching_graph,62,37
63_177LP1_0012_matching_graph,62,37
65_295LP1_0012_matching_graph,62,37
67_381LP1_0012_matching_graph,62,37
69_368LP1_0012_matching_graph,62,37
71_302LP1_0012_matching_graph,62,37
73_399LP1_0012_matching_graph,62,37
75_494LP1_0012_matching_graph,62,37
77_402LP1_0012_matching_graph,62,37
79_624LP1_0012_matching_graph,62,37
40_184LP1_0020_matching_graph,66,36
41_50LP1_0020_matching_graph,66,36
42_110LP1_0020_matching_graph,66,36
43_206LP1_0020_matching_graph,66,36
44_303LP1_0020_matching_graph,66,36
45_380LP1_0020_matching_graph,66,36
46_377LP1_0020_matching_graph,66,36
47_329LP1_0020_matching_graph,66,36
48_544LP1_0020_matching_graph,66,36
49_413LP1_0020_matching_graph,66,36
50_652LP1_0020_matching_graph,66,36
51_694LP1_0020_matching_graph,66,36
52_713LP1_0020_matching_graph,66,36
53_782LP1_0020_matching_graph,66,36
54_748LP1_0020_matching_graph,66,36
55_699LP1_0020_matching_graph,66,36
56_923LP1_0020_matching_graph,66,36
57_954LP1_0020_matching_graph,66,36
58_702LP1_0020_matching_graph,66,36
60_727LP1_0020_matching_graph,66,36
62_745LP1_0020_matching_graph,66,36
64_761LP1_0020_matching_graph,66,36
66_778LP1_0020_matching_graph,66,36
68_791LP1_0020_matching_graph,66,36
70_810LP1_0020_matching_graph,66,36
72_839LP1_0020_matching_graph,66,36
74_884LP1_0020_matching_graph,66,36
76_901LP1_0020_matching_graph,66,36
78_706LP1_0020_matching_graph,66,36
0_17LP1_0045_matching_graph,64,36
10_634LP1_0045_matching_graph,64,36
11_756LP1_0045_matching_graph,64,36
12_750LP1_0045_matching_graph,64,36
13_828LP1_0045_matching_graph,64,36
14_831LP1_0045_matching_graph,64,36
15_795LP1_0045_matching_graph,64,36
16_711LP1_0045_matching_graph,64,36
17_866LP1_0045_matching_graph,64,36
18_788LP1_0045_matching_graph,64,36
19_879LP1_0045_matching_graph,64,36
1_95LP1_0045_matching_graph,64,36
20_1067LP1_0045_matching_graph,64,36
21_1140LP1_0045_matching_graph,64,36
22_1107LP1_0045_matching_graph,64,36
23_1080LP1_0045_matching_graph,64,36
24_1096LP1_0045_matching_graph,64,36
25_970LP1_0045_matching_graph,64,36
26_1139LP1_0045_matching_graph,64,36
27_1013LP1_0045_matching_graph,64,36
28_1134LP1_0045_matching_graph,64,36
29_1185LP1_0045_matching_graph,64,36
2_325LP1_0045_matching_graph,64,36
30_1198LP1_0045_matching_graph,64,36
31_1221LP1_0045_matching_graph,64,36
32_1219LP1_0045_matching_graph,64,36
33_1203LP1_0045_matching_graph,64,36
34_1120LP1_0045_matching_graph,64,36
35_1123LP1_0045_matching_graph,64,36
36_1201LP1_0045_matching_graph,64,36
37_1211LP1_0045_matching_graph,64,36
38_1218LP1_0045_matching_graph,64,36
39_1221LP1_0045_matching_graph,64,36
3_382LP1_0045_matching_graph,64,36
4_392LP1_0045_matching_graph,64,36
5_433LP1_0045_matching_graph,64,36
6_398LP1_0045_matching_graph,64,36
7_522LP1_0045_matching_graph,64,36
8_432LP1_0045_matching_graph,64,36
9_555LP1_0045_matching_graph,64,36
