,same class,different classes
21_31TP1_0000_matching_graph,129,24
23_123TP1_0000_matching_graph,129,24
25_227TP1_0000_matching_graph,129,24
27_53TP1_0000_matching_graph,129,24
29_286TP1_0000_matching_graph,129,24
31_93TP1_0000_matching_graph,129,24
33_265TP1_0000_matching_graph,129,24
35_286TP1_0000_matching_graph,129,24
37_58TP1_0000_matching_graph,129,24
39_36TP1_0000_matching_graph,129,24
41_101TP1_0000_matching_graph,129,24
54_31TP1_0000_matching_graph,371,49
55_31TP1_0000_matching_graph,371,49
74_131TP1_0001_matching_graph,305,47
75_275TP1_0001_matching_graph,305,47
76_39TP1_0001_matching_graph,305,47
77_202TP1_0001_matching_graph,305,47
78_260TP1_0001_matching_graph,305,47
79_220TP1_0001_matching_graph,305,47
70_101TP1_0003_matching_graph,285,47
22_267TP1_0004_matching_graph,310,47
24_70TP1_0004_matching_graph,310,47
26_244TP1_0004_matching_graph,310,47
28_271TP1_0004_matching_graph,310,47
30_310TP1_0004_matching_graph,310,47
32_85TP1_0004_matching_graph,310,47
34_171TP1_0004_matching_graph,310,47
36_196TP1_0004_matching_graph,310,47
40_226TP1_0004_matching_graph,310,47
42_289TP1_0004_matching_graph,310,47
43_175TP1_0004_matching_graph,310,47
44_200TP1_0004_matching_graph,310,47
45_237TP1_0004_matching_graph,310,47
46_258TP1_0004_matching_graph,310,47
47_87TP1_0004_matching_graph,310,47
48_157TP1_0004_matching_graph,310,47
49_187TP1_0004_matching_graph,310,47
50_539TP1_0007_matching_graph,384,49
56_271TP1_0007_matching_graph,123,24
57_497TP1_0007_matching_graph,123,24
4_175TP1_0011_matching_graph,203,23
5_569TP1_0011_matching_graph,203,23
6_508TP1_0011_matching_graph,203,23
2_599TP1_0012_matching_graph,319,49
3_614TP1_0012_matching_graph,319,49
71_635TP1_0015_matching_graph,134,25
52_186TP1_0017_matching_graph,330,48
53_822TP1_0017_matching_graph,330,48
10_839TP1_0018_matching_graph,328,49
11_889TP1_0018_matching_graph,328,49
12_805TP1_0018_matching_graph,328,49
13_748TP1_0018_matching_graph,328,49
7_212TP1_0018_matching_graph,328,49
8_519TP1_0018_matching_graph,328,49
9_576TP1_0018_matching_graph,328,49
58_286TP1_0021_matching_graph,404,48
59_326TP1_0021_matching_graph,404,48
60_369TP1_0021_matching_graph,404,48
61_906TP1_0021_matching_graph,404,48
62_893TP1_0021_matching_graph,404,48
63_943TP1_0021_matching_graph,404,48
64_727TP1_0021_matching_graph,404,48
65_776TP1_0021_matching_graph,404,48
66_793TP1_0021_matching_graph,404,48
67_950TP1_0021_matching_graph,404,48
68_825TP1_0021_matching_graph,404,48
69_987TP1_0021_matching_graph,404,48
51_311TP1_0022_matching_graph,321,48
73_1018TP1_0023_matching_graph,313,48
72_728TP1_0028_matching_graph,149,26
38_1171TP1_0034_matching_graph,309,48
17_1092TP1_0035_matching_graph,325,49
18_981TP1_0035_matching_graph,325,49
19_1128TP1_0035_matching_graph,325,49
20_1202TP1_0035_matching_graph,325,49
0_918TP1_0039_matching_graph,324,48
1_1195TP1_0039_matching_graph,324,48
14_903TP1_0049_matching_graph,322,48
15_1171TP1_0049_matching_graph,322,48
16_1136TP1_0049_matching_graph,322,48
