,same class,different classes
55_221IP1_0021_matching_graph,364,45
57_202IP1_0021_matching_graph,364,45
59_310IP1_0021_matching_graph,364,45
61_318IP1_0021_matching_graph,364,45
63_306IP1_0021_matching_graph,364,45
65_361IP1_0021_matching_graph,364,45
67_367IP1_0021_matching_graph,364,45
69_503IP1_0021_matching_graph,364,45
71_553IP1_0021_matching_graph,364,45
73_502IP1_0021_matching_graph,364,45
75_569IP1_0021_matching_graph,364,45
77_648IP1_0021_matching_graph,364,45
79_683IP1_0021_matching_graph,364,45
0_85IP1_0025_matching_graph,383,45
10_623IP1_0025_matching_graph,383,45
11_537IP1_0025_matching_graph,383,45
12_596IP1_0025_matching_graph,383,45
13_628IP1_0025_matching_graph,383,45
14_656IP1_0025_matching_graph,383,45
15_832IP1_0025_matching_graph,383,45
16_753IP1_0025_matching_graph,383,45
17_762IP1_0025_matching_graph,383,45
18_830IP1_0025_matching_graph,383,45
19_833IP1_0025_matching_graph,383,45
1_57IP1_0025_matching_graph,383,45
20_919IP1_0025_matching_graph,383,45
21_1010IP1_0025_matching_graph,383,45
22_893IP1_0025_matching_graph,383,45
23_910IP1_0025_matching_graph,383,45
24_924IP1_0025_matching_graph,383,45
25_957IP1_0025_matching_graph,383,45
26_996IP1_0025_matching_graph,383,45
27_1015IP1_0025_matching_graph,383,45
28_1031IP1_0025_matching_graph,383,45
29_1046IP1_0025_matching_graph,383,45
2_105IP1_0025_matching_graph,383,45
30_878IP1_0025_matching_graph,383,45
31_889IP1_0025_matching_graph,383,45
32_903IP1_0025_matching_graph,383,45
33_914IP1_0025_matching_graph,383,45
34_923IP1_0025_matching_graph,383,45
35_938IP1_0025_matching_graph,383,45
36_952IP1_0025_matching_graph,383,45
37_972IP1_0025_matching_graph,383,45
38_993IP1_0025_matching_graph,383,45
39_1008IP1_0025_matching_graph,383,45
3_132IP1_0025_matching_graph,383,45
40_1030IP1_0025_matching_graph,383,45
41_881IP1_0025_matching_graph,383,45
42_889IP1_0025_matching_graph,383,45
4_125IP1_0025_matching_graph,383,45
5_437IP1_0025_matching_graph,383,45
6_422IP1_0025_matching_graph,383,45
7_396IP1_0025_matching_graph,383,45
8_475IP1_0025_matching_graph,383,45
9_590IP1_0025_matching_graph,383,45
43_196IP1_0040_matching_graph,398,44
44_189IP1_0040_matching_graph,398,44
45_257IP1_0040_matching_graph,398,44
46_278IP1_0040_matching_graph,398,44
47_263IP1_0040_matching_graph,398,44
48_349IP1_0040_matching_graph,398,44
49_485IP1_0040_matching_graph,398,44
50_501IP1_0040_matching_graph,398,44
51_564IP1_0040_matching_graph,398,44
52_653IP1_0040_matching_graph,398,44
53_538IP1_0040_matching_graph,398,44
54_626IP1_0040_matching_graph,398,44
56_678IP1_0040_matching_graph,398,44
58_723IP1_0040_matching_graph,398,44
60_739IP1_0040_matching_graph,398,44
62_720IP1_0040_matching_graph,398,44
64_880IP1_0040_matching_graph,398,44
66_835IP1_0040_matching_graph,398,44
68_779IP1_0040_matching_graph,398,44
70_910IP1_0040_matching_graph,398,44
72_894IP1_0040_matching_graph,398,44
74_923IP1_0040_matching_graph,398,44
76_988IP1_0040_matching_graph,398,44
78_980IP1_0040_matching_graph,398,44
