,same class,different classes
16_310AP1_0000_matching_graph,232,49
18_45AP1_0000_matching_graph,232,49
19_72AP1_0000_matching_graph,232,49
20_111AP1_0000_matching_graph,232,49
21_217AP1_0000_matching_graph,232,49
22_253AP1_0007_matching_graph,222,50
67_358AP1_0007_matching_graph,51,42
17_385AP1_0011_matching_graph,381,47
33_511AP1_0012_matching_graph,304,46
35_677AP1_0012_matching_graph,304,46
37_626AP1_0012_matching_graph,304,46
24_574AP1_0014_matching_graph,265,50
25_521AP1_0014_matching_graph,265,50
23_793AP1_0019_matching_graph,127,41
44_286AP1_0022_matching_graph,268,42
46_781AP1_0022_matching_graph,268,42
75_62AP1_0024_matching_graph,143,26
76_662AP1_0024_matching_graph,143,26
77_737AP1_0024_matching_graph,143,26
78_781AP1_0024_matching_graph,143,26
0_1105AP1_0027_matching_graph,144,46
10_973AP1_0027_matching_graph,15,20
11_1106AP1_0027_matching_graph,15,20
1_876AP1_0027_matching_graph,144,46
2_123AP1_0027_matching_graph,15,20
3_480AP1_0027_matching_graph,15,20
4_444AP1_0027_matching_graph,15,20
5_678AP1_0027_matching_graph,15,20
6_663AP1_0027_matching_graph,15,20
7_947AP1_0027_matching_graph,15,20
8_1061AP1_0027_matching_graph,15,20
9_898AP1_0027_matching_graph,15,20
38_338AP1_0028_matching_graph,17,19
40_583AP1_0028_matching_graph,17,19
45_597AP1_0028_matching_graph,17,19
47_637AP1_0028_matching_graph,17,19
49_947AP1_0028_matching_graph,17,19
51_962AP1_0028_matching_graph,17,19
53_1009AP1_0028_matching_graph,17,19
55_1051AP1_0028_matching_graph,17,19
57_912AP1_0028_matching_graph,17,19
59_930AP1_0028_matching_graph,17,19
62_959AP1_0028_matching_graph,17,19
66_930AP1_0028_matching_graph,325,46
31_252AP1_0030_matching_graph,12,20
32_307AP1_0030_matching_graph,12,20
34_364AP1_0030_matching_graph,12,20
36_429AP1_0030_matching_graph,12,20
39_647AP1_0030_matching_graph,12,20
41_667AP1_0030_matching_graph,12,20
43_763AP1_0030_matching_graph,12,20
48_749AP1_0030_matching_graph,12,20
50_986AP1_0030_matching_graph,12,20
52_985AP1_0030_matching_graph,12,20
54_978AP1_0030_matching_graph,12,20
56_1062AP1_0030_matching_graph,12,20
58_1115AP1_0030_matching_graph,12,20
60_967AP1_0030_matching_graph,12,20
63_1135AP1_0030_matching_graph,12,20
61_72AP1_0034_matching_graph,407,46
64_555AP1_0034_matching_graph,407,46
65_1193AP1_0034_matching_graph,407,46
14_111AP1_0036_matching_graph,240,48
15_1102AP1_0036_matching_graph,240,48
26_859AP1_0037_matching_graph,311,48
68_655AP1_0037_matching_graph,19,15
69_511AP1_0037_matching_graph,19,15
70_1034AP1_0037_matching_graph,19,15
71_1107AP1_0037_matching_graph,19,15
72_1130AP1_0037_matching_graph,19,15
73_1179AP1_0037_matching_graph,19,15
74_1066AP1_0037_matching_graph,19,15
42_663AP1_0039_matching_graph,427,44
12_401AP1_0045_matching_graph,214,49
13_1188AP1_0045_matching_graph,214,49
27_217AP1_0049_matching_graph,191,47
28_626AP1_0049_matching_graph,191,47
29_1193AP1_0049_matching_graph,191,47
30_1150AP1_0049_matching_graph,191,47
79_521AP1_0049_matching_graph,338,45
