,same class,different classes
61_10YP1_0001_matching_graph,246,49
62_115YP1_0001_matching_graph,246,49
63_12YP1_0001_matching_graph,246,49
64_26YP1_0001_matching_graph,246,49
65_35YP1_0001_matching_graph,246,49
66_115YP1_0001_matching_graph,246,49
67_65YP1_0001_matching_graph,246,49
68_53YP1_0001_matching_graph,246,49
69_101YP1_0001_matching_graph,246,49
70_217YP1_0001_matching_graph,246,49
60_26YP1_0009_matching_graph,252,49
56_8YP1_0012_matching_graph,64,47
57_282YP1_0012_matching_graph,64,47
58_306YP1_0012_matching_graph,64,47
59_616YP1_0012_matching_graph,64,47
0_21YP1_0019_matching_graph,73,48
1_836YP1_0019_matching_graph,73,48
21_585YP1_0019_matching_graph,64,44
22_744YP1_0019_matching_graph,64,44
23_694YP1_0019_matching_graph,64,44
24_839YP1_0019_matching_graph,64,44
25_111YP1_0019_matching_graph,12,10
27_165YP1_0019_matching_graph,12,10
29_313YP1_0019_matching_graph,12,10
2_836YP1_0019_matching_graph,73,48
31_306YP1_0019_matching_graph,12,10
32_428YP1_0019_matching_graph,12,10
33_456YP1_0019_matching_graph,12,10
34_631YP1_0019_matching_graph,12,10
35_714YP1_0019_matching_graph,12,10
36_705YP1_0019_matching_graph,12,10
37_677YP1_0019_matching_graph,12,10
38_714YP1_0019_matching_graph,12,10
39_729YP1_0019_matching_graph,12,10
40_756YP1_0019_matching_graph,12,10
41_773YP1_0019_matching_graph,12,10
42_791YP1_0019_matching_graph,12,10
43_812YP1_0019_matching_graph,12,10
44_702YP1_0019_matching_graph,12,10
45_750YP1_0019_matching_graph,12,10
46_806YP1_0019_matching_graph,12,10
47_858YP1_0019_matching_graph,12,10
48_882YP1_0019_matching_graph,12,10
49_900YP1_0019_matching_graph,12,10
50_914YP1_0019_matching_graph,12,10
51_736YP1_0019_matching_graph,12,10
52_784YP1_0019_matching_graph,12,10
53_814YP1_0019_matching_graph,12,10
54_861YP1_0019_matching_graph,12,10
55_878YP1_0019_matching_graph,12,10
71_182YP1_0020_matching_graph,90,47
72_193YP1_0020_matching_graph,90,47
74_329YP1_0020_matching_graph,90,47
76_301YP1_0020_matching_graph,90,47
78_337YP1_0020_matching_graph,90,47
73_354YP1_0021_matching_graph,55,46
75_825YP1_0021_matching_graph,55,46
77_918YP1_0021_matching_graph,55,46
79_844YP1_0021_matching_graph,55,46
10_836YP1_0036_matching_graph,76,48
11_918YP1_0036_matching_graph,76,48
12_907YP1_0036_matching_graph,76,48
13_962YP1_0036_matching_graph,76,48
14_888YP1_0036_matching_graph,76,48
15_994YP1_0036_matching_graph,76,48
16_1093YP1_0036_matching_graph,76,48
17_1180YP1_0036_matching_graph,76,48
18_1194YP1_0036_matching_graph,76,48
19_1049YP1_0036_matching_graph,76,48
20_1097YP1_0036_matching_graph,76,48
3_43YP1_0036_matching_graph,76,48
4_445YP1_0036_matching_graph,76,48
5_589YP1_0036_matching_graph,76,48
6_528YP1_0036_matching_graph,76,48
7_576YP1_0036_matching_graph,76,48
8_614YP1_0036_matching_graph,76,48
9_853YP1_0036_matching_graph,76,48
26_658YP1_0048_matching_graph,52,45
28_912YP1_0048_matching_graph,52,45
30_1214YP1_0048_matching_graph,52,45
