,same class,different classes
0_99ZP1_0039_matching_graph,8,13
10_666ZP1_0039_matching_graph,8,13
11_618ZP1_0039_matching_graph,8,13
12_653ZP1_0039_matching_graph,8,13
13_703ZP1_0039_matching_graph,8,13
14_697ZP1_0039_matching_graph,8,13
15_665ZP1_0039_matching_graph,8,13
16_782ZP1_0039_matching_graph,8,13
17_790ZP1_0039_matching_graph,8,13
18_821ZP1_0039_matching_graph,8,13
19_876ZP1_0039_matching_graph,8,13
1_228ZP1_0039_matching_graph,8,13
20_937ZP1_0039_matching_graph,8,13
21_858ZP1_0039_matching_graph,8,13
22_925ZP1_0039_matching_graph,8,13
23_962ZP1_0039_matching_graph,8,13
24_986ZP1_0039_matching_graph,8,13
25_971ZP1_0039_matching_graph,8,13
26_955ZP1_0039_matching_graph,8,13
27_1094ZP1_0039_matching_graph,8,13
28_1040ZP1_0039_matching_graph,8,13
29_1149ZP1_0039_matching_graph,8,13
2_146ZP1_0039_matching_graph,8,13
30_1209ZP1_0039_matching_graph,8,13
31_1072ZP1_0039_matching_graph,8,13
32_1115ZP1_0039_matching_graph,8,13
33_1139ZP1_0039_matching_graph,8,13
34_1136ZP1_0039_matching_graph,8,13
35_1187ZP1_0039_matching_graph,8,13
36_1205ZP1_0039_matching_graph,8,13
37_1217ZP1_0039_matching_graph,8,13
38_1225ZP1_0039_matching_graph,8,13
39_1065ZP1_0039_matching_graph,8,13
3_207ZP1_0039_matching_graph,8,13
40_1105ZP1_0039_matching_graph,8,13
4_232ZP1_0039_matching_graph,8,13
5_225ZP1_0039_matching_graph,8,13
6_338ZP1_0039_matching_graph,8,13
7_472ZP1_0039_matching_graph,8,13
8_382ZP1_0039_matching_graph,8,13
9_555ZP1_0039_matching_graph,8,13
41_70ZP1_0048_matching_graph,13,1
42_89ZP1_0048_matching_graph,13,1
43_136ZP1_0048_matching_graph,13,1
44_174ZP1_0048_matching_graph,13,1
45_157ZP1_0048_matching_graph,13,1
46_532ZP1_0048_matching_graph,13,1
47_518ZP1_0048_matching_graph,13,1
48_576ZP1_0048_matching_graph,13,1
49_470ZP1_0048_matching_graph,13,1
50_611ZP1_0048_matching_graph,13,1
51_584ZP1_0048_matching_graph,13,1
52_630ZP1_0048_matching_graph,13,1
53_657ZP1_0048_matching_graph,13,1
54_786ZP1_0048_matching_graph,13,1
55_800ZP1_0048_matching_graph,13,1
56_839ZP1_0048_matching_graph,13,1
57_965ZP1_0048_matching_graph,13,1
58_889ZP1_0048_matching_graph,13,1
59_967ZP1_0048_matching_graph,13,1
60_980ZP1_0048_matching_graph,13,1
61_898ZP1_0048_matching_graph,13,1
62_927ZP1_0048_matching_graph,13,1
63_943ZP1_0048_matching_graph,13,1
64_1116ZP1_0048_matching_graph,13,1
65_1175ZP1_0048_matching_graph,13,1
66_1183ZP1_0048_matching_graph,13,1
67_1118ZP1_0048_matching_graph,13,1
68_1165ZP1_0048_matching_graph,13,1
69_1218ZP1_0048_matching_graph,13,1
70_1088ZP1_0048_matching_graph,13,1
71_1102ZP1_0048_matching_graph,13,1
72_1105ZP1_0048_matching_graph,13,1
73_1225ZP1_0048_matching_graph,13,1
74_1149ZP1_0048_matching_graph,13,1
75_1222ZP1_0048_matching_graph,13,1
76_1152ZP1_0048_matching_graph,13,1
77_1196ZP1_0048_matching_graph,13,1
78_1220ZP1_0048_matching_graph,13,1
79_1131ZP1_0048_matching_graph,13,1
