,same class,different classes
49_229KP1_0004_matching_graph,470,45
50_100KP1_0004_matching_graph,470,45
0_245KP1_0006_matching_graph,82,47
14_386KP1_0006_matching_graph,212,48
1_254KP1_0006_matching_graph,82,47
2_283KP1_0006_matching_graph,82,47
3_285KP1_0006_matching_graph,82,47
48_39KP1_0009_matching_graph,85,16
51_378KP1_0009_matching_graph,79,43
69_399KP1_0009_matching_graph,6,8
71_423KP1_0009_matching_graph,6,8
72_503KP1_0009_matching_graph,6,8
73_604KP1_0009_matching_graph,6,8
74_444KP1_0009_matching_graph,6,8
75_375KP1_0009_matching_graph,6,8
42_237KP1_0010_matching_graph,21,9
43_543KP1_0010_matching_graph,21,9
45_378KP1_0010_matching_graph,21,9
46_633KP1_0010_matching_graph,21,9
38_425KP1_0012_matching_graph,226,42
39_639KP1_0012_matching_graph,226,42
40_594KP1_0012_matching_graph,226,42
60_755KP1_0020_matching_graph,181,13
28_44KP1_0021_matching_graph,34,12
29_458KP1_0021_matching_graph,34,12
30_619KP1_0021_matching_graph,34,12
31_771KP1_0021_matching_graph,34,12
32_731KP1_0021_matching_graph,34,12
33_827KP1_0021_matching_graph,34,12
34_888KP1_0021_matching_graph,34,12
35_878KP1_0021_matching_graph,34,12
36_936KP1_0021_matching_graph,34,12
37_849KP1_0021_matching_graph,34,12
15_212KP1_0028_matching_graph,8,12
16_108KP1_0028_matching_graph,8,12
17_198KP1_0028_matching_graph,8,12
18_518KP1_0028_matching_graph,8,12
19_614KP1_0028_matching_graph,8,12
20_737KP1_0028_matching_graph,8,12
21_992KP1_0028_matching_graph,8,12
22_977KP1_0028_matching_graph,8,12
23_1032KP1_0028_matching_graph,8,12
24_1136KP1_0028_matching_graph,8,12
25_894KP1_0028_matching_graph,8,12
26_1074KP1_0028_matching_graph,8,12
27_928KP1_0028_matching_graph,8,12
4_1103KP1_0028_matching_graph,74,45
5_1066KP1_0028_matching_graph,171,47
6_1128KP1_0028_matching_graph,74,45
44_1051KP1_0030_matching_graph,399,45
63_419KP1_0032_matching_graph,182,47
64_628KP1_0032_matching_graph,182,47
66_969KP1_0032_matching_graph,182,47
68_1151KP1_0032_matching_graph,182,47
70_1179KP1_0032_matching_graph,182,47
62_988KP1_0033_matching_graph,364,44
61_1128KP1_0035_matching_graph,170,11
76_541KP1_0036_matching_graph,155,42
77_993KP1_0036_matching_graph,155,42
78_1097KP1_0036_matching_graph,155,42
79_1038KP1_0036_matching_graph,155,42
41_922KP1_0037_matching_graph,472,48
52_185KP1_0037_matching_graph,49,39
53_191KP1_0037_matching_graph,49,39
54_622KP1_0037_matching_graph,49,39
55_913KP1_0037_matching_graph,49,39
56_1151KP1_0037_matching_graph,49,39
57_1129KP1_0037_matching_graph,49,39
58_1113KP1_0037_matching_graph,49,39
59_1140KP1_0037_matching_graph,49,39
10_1182KP1_0044_matching_graph,77,45
11_1090KP1_0044_matching_graph,77,45
12_1183KP1_0044_matching_graph,77,45
13_1157KP1_0044_matching_graph,77,45
47_441KP1_0044_matching_graph,200,47
7_170KP1_0044_matching_graph,77,45
8_849KP1_0044_matching_graph,77,45
9_1103KP1_0044_matching_graph,77,45
65_175KP1_0047_matching_graph,155,42
67_594KP1_0047_matching_graph,155,42
