,same class,different classes
79_64MP1_0015_matching_graph,0,14
14_451MP1_0025_matching_graph,4,21
16_737MP1_0025_matching_graph,4,21
18_974MP1_0025_matching_graph,4,21
20_822MP1_0025_matching_graph,4,21
42_49MP1_0025_matching_graph,0,2
44_289MP1_0025_matching_graph,0,2
46_54MP1_0025_matching_graph,0,2
48_101MP1_0025_matching_graph,0,2
50_151MP1_0025_matching_graph,0,2
52_136MP1_0025_matching_graph,0,2
54_539MP1_0025_matching_graph,0,2
56_384MP1_0025_matching_graph,0,2
58_586MP1_0025_matching_graph,0,2
60_461MP1_0025_matching_graph,0,2
62_571MP1_0025_matching_graph,0,2
64_489MP1_0025_matching_graph,0,2
66_596MP1_0025_matching_graph,0,2
68_612MP1_0025_matching_graph,0,2
70_616MP1_0025_matching_graph,0,2
72_810MP1_0025_matching_graph,0,2
75_802MP1_0025_matching_graph,0,2
78_969MP1_0025_matching_graph,0,2
0_213MP1_0031_matching_graph,1,19
10_714MP1_0031_matching_graph,1,19
11_728MP1_0031_matching_graph,1,19
12_928MP1_0031_matching_graph,1,19
13_926MP1_0031_matching_graph,1,19
15_1062MP1_0031_matching_graph,1,19
17_958MP1_0031_matching_graph,1,19
19_1106MP1_0031_matching_graph,1,19
1_255MP1_0031_matching_graph,1,19
21_986MP1_0031_matching_graph,1,19
22_1013MP1_0031_matching_graph,1,19
23_1050MP1_0031_matching_graph,1,19
24_1067MP1_0031_matching_graph,1,19
25_1083MP1_0031_matching_graph,1,19
26_1097MP1_0031_matching_graph,1,19
27_1108MP1_0031_matching_graph,1,19
28_1116MP1_0031_matching_graph,1,19
29_978MP1_0031_matching_graph,1,19
2_321MP1_0031_matching_graph,1,19
3_348MP1_0031_matching_graph,1,19
4_554MP1_0031_matching_graph,1,19
5_638MP1_0031_matching_graph,1,19
6_456MP1_0031_matching_graph,1,19
7_674MP1_0031_matching_graph,1,19
8_716MP1_0031_matching_graph,1,19
9_769MP1_0031_matching_graph,1,19
30_145MP1_0040_matching_graph,0,5
31_63MP1_0040_matching_graph,0,5
32_198MP1_0040_matching_graph,0,5
33_217MP1_0040_matching_graph,0,5
34_249MP1_0040_matching_graph,0,5
35_263MP1_0040_matching_graph,0,5
37_352MP1_0040_matching_graph,0,5
38_550MP1_0040_matching_graph,0,5
39_464MP1_0040_matching_graph,0,5
40_395MP1_0040_matching_graph,0,5
41_510MP1_0040_matching_graph,0,5
43_687MP1_0040_matching_graph,0,5
45_605MP1_0040_matching_graph,0,5
47_649MP1_0040_matching_graph,0,5
49_715MP1_0040_matching_graph,0,5
51_723MP1_0040_matching_graph,0,5
53_699MP1_0040_matching_graph,0,5
55_925MP1_0040_matching_graph,0,5
57_883MP1_0040_matching_graph,0,5
59_779MP1_0040_matching_graph,0,5
61_923MP1_0040_matching_graph,0,5
63_1053MP1_0040_matching_graph,0,5
65_833MP1_0040_matching_graph,0,5
67_912MP1_0040_matching_graph,0,5
69_986MP1_0040_matching_graph,0,5
71_1015MP1_0040_matching_graph,0,5
73_971MP1_0040_matching_graph,0,5
76_1118MP1_0040_matching_graph,0,5
36_544MP1_0042_matching_graph,4,14
74_440MP1_0046_matching_graph,7,13
77_1092MP1_0046_matching_graph,7,13
